gene_name,p,f,q
ENSG00000203778,0.0,382.4633330177257,0.0
ENSG00000277401,0.0,694.1085864239225,0.0
ENSG00000277377,0.0,589.6343152806896,0.0
ENSG00000079102,0.0,626.6591467440713,0.0
ENSG00000168077,0.0,1798.973687532458,0.0
ENSG00000131471,0.0,982.5577424291787,0.0
ENSG00000131469,0.0,505.31320007444725,0.0
ENSG00000131435,0.0,859.5294451517882,0.0
ENSG00000131401,0.0,788.3494993777441,0.0
ENSG00000168056,0.0,725.2616748836183,0.0
ENSG00000152078,0.0,463.74120984666183,0.0
ENSG00000152049,0.0,425.27497043287093,0.0
ENSG00000151914,0.0,1396.016184891411,0.0
ENSG00000152137,0.0,1254.659446912671,0.0
ENSG00000277564,0.0,865.9169705795464,0.0
ENSG00000079150,0.0,556.1805151008565,0.0
ENSG00000203747,0.0,484.79284138591805,0.0
ENSG00000131171,0.0,426.4369794990932,0.0
ENSG00000198961,0.0,402.88905345498597,0.0
ENSG00000078596,0.0,458.97798408552086,0.0
ENSG00000078589,0.0,413.48737140009945,0.0
ENSG00000078304,0.0,500.51945186940486,0.0
ENSG00000152284,0.0,386.2781404809365,0.0
ENSG00000152270,0.0,464.74988803690036,0.0
ENSG00000181264,0.0,428.77771669160705,0.0
ENSG00000203950,0.0,766.364130234506,0.0
ENSG00000203896,0.0,482.6607854020814,0.0
ENSG00000131018,0.0,532.240612028603,0.0
ENSG00000131016,0.0,641.2049442193992,0.0
ENSG00000198899,0.0,681.0174799346178,0.0
ENSG00000198832,0.0,3404.2888755325203,0.0
ENSG00000198821,0.0,427.4159471187643,0.0
ENSG00000198816,0.0,442.13530494588446,0.0
ENSG00000151632,0.0,407.81945257132554,0.0
ENSG00000151617,0.0,534.6446029342308,0.0
ENSG00000079739,0.0,681.9561457404934,0.0
ENSG00000079482,0.0,569.5487303145471,0.0
ENSG00000151729,0.0,1726.0635029147656,0.0
ENSG00000198929,0.0,427.1984816703221,0.0
ENSG00000198918,0.0,1814.1067945551144,0.0
ENSG00000105438,0.0,624.2995353477368,0.0
ENSG00000105404,0.0,1030.2920761501332,0.0
ENSG00000253368,0.0,691.0629049238077,0.0
ENSG00000131002,0.0,1183.5270454893707,0.0
ENSG00000198892,0.0,1829.9560508334766,0.0
ENSG00000151693,0.0,417.3333830894408,0.0
ENSG00000277263,0.0,389.03276003959337,0.0
ENSG00000277336,0.0,1909.3445210937139,0.0
ENSG00000079308,0.0,3051.8171423212107,0.0
ENSG00000151883,0.0,435.26661519006535,0.0
ENSG00000198947,0.0,1229.3431992679093,0.0
ENSG00000131730,0.0,434.04246482686415,0.0
ENSG00000131711,0.0,2424.6625154376725,0.0
ENSG00000131620,0.0,674.5400015100087,0.0
ENSG00000181722,0.0,453.9922599900548,0.0
ENSG00000151748,0.0,430.0441642316474,0.0
ENSG00000079215,0.0,804.4223450266463,0.0
ENSG00000153234,0.0,1163.0137092223626,0.0
ENSG00000153130,0.0,407.77239667728946,0.0
ENSG00000153113,0.0,448.56912297189956,0.0
ENSG00000076716,0.0,558.504412649218,0.0
ENSG00000076706,0.0,2274.581313328644,0.0
ENSG00000076662,0.0,529.666361234747,0.0
ENSG00000105997,0.0,684.9335708461032,0.0
ENSG00000105974,0.0,3309.327230478459,0.0
ENSG00000130522,0.0,445.30398480163086,0.0
ENSG00000130592,0.0,822.9075833288417,0.0
ENSG00000204217,0.0,464.2247889062409,0.0
ENSG00000105971,0.0,2846.4832755695375,0.0
ENSG00000248527,0.0,2557.2258269846798,0.0
ENSG00000153283,0.0,519.4768240880092,0.0
ENSG00000077157,0.0,2045.2155135094395,0.0
ENSG00000153208,0.0,386.071468528667,0.0
ENSG00000277796,0.0,1366.7144987408462,0.0
ENSG00000130402,0.0,570.0661045540569,0.0
ENSG00000204287,0.0,559.042029302744,0.0
ENSG00000204262,0.0,420.30709712845004,0.0
ENSG00000204257,0.0,1063.7568957636195,0.0
ENSG00000106034,0.0,534.0161221298677,0.0
ENSG00000277943,0.0,1178.230485227936,0.0
ENSG00000153714,0.0,758.6314598321279,0.0
ENSG00000153563,0.0,662.4715246795471,0.0
ENSG00000153310,0.0,653.1917105665437,0.0
ENSG00000076043,0.0,725.9321704761904,0.0
ENSG00000075884,0.0,393.7047848034575,0.0
ENSG00000130956,0.0,541.3805674131708,0.0
ENSG00000130988,0.0,589.4114727633012,0.0
ENSG00000105697,0.0,470.9211287164356,0.0
ENSG00000277632,0.0,1222.86646932697,0.0
ENSG00000152527,0.0,408.83246053237826,0.0
ENSG00000152518,0.0,641.8942867908132,0.0
ENSG00000077984,0.0,1035.7008976394757,0.0
ENSG00000077943,0.0,2847.2938860634536,0.0
ENSG00000077942,0.0,421.8943960376618,0.0
ENSG00000077782,0.0,763.7998600617782,0.0
ENSG00000077522,0.0,460.93186562600863,0.0
ENSG00000180964,0.0,551.0929263931104,0.0
ENSG00000130755,0.0,1309.8839264989124,0.0
ENSG00000204136,0.0,485.15773272656054,0.0
ENSG00000132329,0.0,4462.460904336708,0.0
ENSG00000204071,0.0,419.3284320544619,0.0
ENSG00000130844,0.0,675.8605538523234,0.0
ENSG00000152661,0.0,1893.3194545860374,0.0
ENSG00000152583,0.0,4121.753451961629,0.0
ENSG00000152952,0.0,399.1209326283963,0.0
ENSG00000277768,0.0,429.902179077063,0.0
ENSG00000277734,0.0,1217.74126795646,0.0
ENSG00000277656,0.0,770.8641783320053,0.0
ENSG00000105926,0.0,390.4786335771161,0.0
ENSG00000105894,0.0,1250.4846979042006,0.0
ENSG00000130725,0.0,417.775989528232,0.0
ENSG00000130724,0.0,487.09125161192804,0.0
ENSG00000105835,0.0,399.6763111189003,0.0
ENSG00000150054,0.0,445.331747074193,0.0
ENSG00000182636,0.0,748.2003563476153,0.0
ENSG00000084234,0.0,962.7601702348485,0.0
ENSG00000084207,0.0,1143.940089370103,0.0
ENSG00000084070,0.0,1017.4596836211801,0.0
ENSG00000276480,0.0,1309.4564787619543,0.0
ENSG00000254806,0.0,1312.8145867426263,0.0
ENSG00000133687,0.0,701.7177299933048,0.0
ENSG00000133639,0.0,1438.06575102958,0.0
ENSG00000255112,0.0,493.89055294599393,0.0
ENSG00000133872,0.0,524.5492861913453,0.0
ENSG00000149925,0.0,427.5110368262862,0.0
ENSG00000182575,0.0,875.6282043790266,0.0
ENSG00000182551,0.0,2090.2695126513454,0.0
ENSG00000150093,0.0,712.937436646621,0.0
ENSG00000182534,0.0,2186.968359418192,0.0
ENSG00000133321,0.0,573.9639390338908,0.0
ENSG00000198502,0.0,1324.8282806620396,0.0
ENSG00000198483,0.0,648.6969728601234,0.0
ENSG00000198467,0.0,3892.5900166479937,0.0
ENSG00000133574,0.0,453.6106403459484,0.0
ENSG00000198431,0.0,422.6616632290009,0.0
ENSG00000182492,0.0,3280.7310732018645,0.0
