gene_name,p,f,q
ENSG00000227715,0.0,1602.9295222482256,0.0
ENSG00000230202,0.0,6068.657645414536,0.0
ENSG00000230034,0.0,756.4183460487731,0.0
ENSG00000285132,0.0,1051.9341653376327,0.0
ENSG00000111669,0.0,791.3338854180018,0.0
ENSG00000111679,0.0,1268.3906213221137,0.0
ENSG00000224748,0.0,1982.0025753208977,0.0
ENSG00000196743,0.0,987.5508689838484,0.0
ENSG00000275736,0.0,1065.2695222037742,0.0
ENSG00000211592,0.0,1683.0592762006247,0.0
ENSG00000130522,0.0,1152.341700603081,0.0
ENSG00000117984,0.0,1672.7325087981658,0.0
ENSG00000101745,0.0,766.0948408267818,0.0
ENSG00000038427,0.0,2677.421574058112,0.0
ENSG00000170296,0.0,1615.856078134031,0.0
ENSG00000262526,0.0,755.7035649789802,0.0
ENSG00000170345,0.0,1194.234792903546,0.0
ENSG00000172661,0.0,1375.740349580843,0.0
ENSG00000139187,0.0,785.5135830001872,0.0
ENSG00000111640,0.0,1123.5440649546797,0.0
ENSG00000111644,0.0,819.1877431848507,0.0
ENSG00000215048,0.0,1188.6496653402814,0.0
ENSG00000092841,0.0,1547.083925986495,0.0
ENSG00000092964,0.0,1946.5509121302787,0.0
ENSG00000130429,0.0,1381.1303706903727,0.0
ENSG00000168497,0.0,1415.0366163313802,0.0
ENSG00000196126,0.0,3111.6441814388136,0.0
ENSG00000142541,0.0,1104.6489902237083,0.0
ENSG00000235030,0.0,1283.670483829538,0.0
ENSG00000151726,0.0,1865.6999318096546,0.0
ENSG00000177156,0.0,1543.031522035618,0.0
ENSG00000165168,0.0,1237.2434519329954,0.0
ENSG00000204525,0.0,4292.969900974787,0.0
ENSG00000170458,0.0,1255.2994323396342,0.0
ENSG00000163864,0.0,851.2426773033076,0.0
ENSG00000096150,0.0,916.6587419951293,0.0
ENSG00000227816,0.0,1919.3886985771956,0.0
ENSG00000141682,0.0,952.8990279068106,0.0
ENSG00000168899,0.0,2518.109392186581,0.0
ENSG00000278718,0.0,1013.5408556473416,0.0
ENSG00000095794,0.0,1198.7378922218104,0.0
ENSG00000174021,0.0,908.1352499192824,0.0
ENSG00000211677,0.0,872.0534369703001,0.0
ENSG00000096060,0.0,4812.681504706601,0.0
ENSG00000156508,0.0,1538.8459062040054,0.0
ENSG00000130844,0.0,1356.5712060311312,0.0
ENSG00000064601,0.0,794.4268152978551,0.0
ENSG00000152766,0.0,955.3486554160797,0.0
ENSG00000099622,0.0,1304.126623201611,0.0
ENSG00000115956,0.0,978.2749257278217,0.0
ENSG00000116044,0.0,1257.4830584796455,0.0
ENSG00000034510,0.0,1270.1996085036133,0.0
ENSG00000156587,0.0,1285.9205618475585,0.0
ENSG00000101347,0.0,1939.0227648380107,0.0
ENSG00000101336,0.0,902.5115641788362,0.0
ENSG00000101335,0.0,1218.7494123449328,0.0
ENSG00000134107,0.0,1080.4028667069365,0.0
ENSG00000163737,0.0,1727.337913133769,0.0
ENSG00000173744,0.0,880.9888525837273,0.0
ENSG00000281877,0.0,1064.7069878460688,0.0
ENSG00000117228,0.0,2374.9897035761587,0.0
ENSG00000117450,0.0,869.147618296159,0.0
ENSG00000165030,0.0,1352.8064740754332,0.0
ENSG00000163736,0.0,2503.0930825710484,0.0
ENSG00000163734,0.0,1099.176138530237,0.0
ENSG00000163694,0.0,998.529330455299,0.0
ENSG00000236693,0.0,1359.3654331141704,0.0
ENSG00000240065,0.0,1657.1654400260513,0.0
ENSG00000183978,0.0,758.9721739191023,0.0
ENSG00000090487,0.0,755.6112306430248,0.0
ENSG00000165672,0.0,1001.3132365855149,0.0
ENSG00000165682,0.0,899.1629245733601,0.0
ENSG00000068079,0.0,793.0796590235789,0.0
ENSG00000129235,0.0,1155.1532736819336,0.0
ENSG00000168394,0.0,1957.3620922299103,0.0
ENSG00000198585,0.0,921.8344191830092,0.0
ENSG00000150681,0.0,756.0645949089568,0.0
ENSG00000135046,0.0,1484.475886083051,0.0
ENSG00000138767,0.0,758.4132457182152,0.0
ENSG00000198786,0.0,1363.4201699782618,0.0
ENSG00000110719,0.0,774.628817314668,0.0
ENSG00000223367,0.0,2121.268102561826,0.0
ENSG00000110848,0.0,1732.7020293653236,0.0
ENSG00000110876,0.0,1780.1310878354288,0.0
ENSG00000102317,0.0,971.9464781100115,0.0
ENSG00000102524,0.0,1231.9353275123108,0.0
ENSG00000158050,0.0,985.4900233177111,0.0
ENSG00000138670,0.0,826.2578045064115,0.0
ENSG00000025708,0.0,1465.8385790187324,0.0
ENSG00000023445,0.0,922.2192953413155,0.0
ENSG00000119801,0.0,1012.5505997569925,0.0
ENSG00000090104,0.0,2022.2884027307337,0.0
ENSG00000090013,0.0,1067.9567859113565,0.0
ENSG00000234745,0.0,3044.7145309784914,0.0
ENSG00000150337,0.0,2550.9968601716278,0.0
ENSG00000244115,0.0,1166.21116397762,0.0
ENSG00000174444,0.0,754.2404015569115,0.0
ENSG00000110367,0.0,786.5942912769807,0.0
ENSG00000110203,0.0,1558.1624505509183,0.0
ENSG00000110077,0.0,1373.177140918751,0.0
ENSG00000118503,0.0,1344.323018263695,0.0
ENSG00000168421,0.0,820.2990028030231,0.0
ENSG00000168461,0.0,1455.831344870651,0.0
ENSG00000129824,0.0,2304.7240208613243,0.0
ENSG00000177409,0.0,906.048076295908,0.0
ENSG00000236884,0.0,849.5875456084128,0.0
ENSG00000157557,0.0,1162.9694452075255,0.0
ENSG00000223448,0.0,1033.6746116669424,0.0
ENSG00000197956,0.0,2567.904249720031,0.0
ENSG00000067225,0.0,1333.2705518640737,0.0
ENSG00000067182,0.0,815.5784546422029,0.0
ENSG00000118515,0.0,921.2378610091001,0.0
ENSG00000165178,0.0,4547.725168845761,0.0
ENSG00000117616,0.0,770.3954466628985,0.0
ENSG00000142657,0.0,2293.4202443836607,0.0
ENSG00000142669,0.0,1261.4317151329979,0.0
ENSG00000231500,0.0,1553.013079868115,0.0
ENSG00000235508,0.0,2317.7137076986533,0.0
ENSG00000182511,0.0,869.3438235038288,0.0
ENSG00000227507,0.0,1015.3204626602663,0.0
ENSG00000274580,0.0,758.8772243738978,0.0
ENSG00000111144,0.0,1698.3511720202807,0.0
ENSG00000163565,0.0,871.547974907525,0.0
ENSG00000163563,0.0,3174.190258983873,0.0
ENSG00000269713,0.0,1067.8528790843427,0.0
ENSG00000030582,0.0,1388.2651144481945,0.0
ENSG00000134686,0.0,1202.7354559029081,0.0
ENSG00000090382,0.0,1551.4183529886825,0.0
ENSG00000090376,0.0,929.4429083269179,0.0
ENSG00000119013,0.0,1246.097512828973,0.0
ENSG00000231631,0.0,756.4480630316032,0.0
ENSG00000182487,0.0,1037.7937638919057,0.0
ENSG00000265972,0.0,3117.4628223056566,0.0
ENSG00000198744,0.0,1877.51135933642,0.0
ENSG00000169756,0.0,842.5769067809032,0.0
ENSG00000155307,0.0,1090.9545757983617,0.0
ENSG00000155368,0.0,1048.7402376933903,0.0
ENSG00000205220,0.0,1077.7509646977528,0.0
ENSG00000198053,0.0,1021.3564236746122,0.0
ENSG00000100300,0.0,1693.1392413746537,0.0
ENSG00000100316,0.0,2151.425848383312,0.0
ENSG00000198736,0.0,1609.324866333762,0.0
ENSG00000230463,0.0,1042.7475110815749,0.0
ENSG00000198755,0.0,1336.6685262676654,0.0
ENSG00000132024,0.0,1735.8024896402599,0.0
ENSG00000169385,0.0,2068.055896257547,0.0
ENSG00000224212,0.0,1984.121504320956,0.0
ENSG00000115091,0.0,933.7202235485227,0.0
ENSG00000164104,0.0,772.066460467592,0.0
ENSG00000164105,0.0,2678.2358090917087,0.0
ENSG00000284874,0.0,1630.5637683960033,0.0
ENSG00000228284,0.0,1708.991693073957,0.0
ENSG00000140379,0.0,1455.9301462501169,0.0
ENSG00000140368,0.0,1151.4381908472692,0.0
ENSG00000140264,0.0,1186.9479940969427,0.0
ENSG00000187514,0.0,1048.4227049989454,0.0
ENSG00000154146,0.0,1437.1227607105652,0.0
ENSG00000228163,0.0,987.2226078198852,0.0
ENSG00000140988,0.0,1390.0502510363879,0.0
ENSG00000182117,0.0,919.0457232780767,0.0
ENSG00000173915,0.0,891.3700055991583,0.0
ENSG00000187116,0.0,1465.551515920647,0.0
ENSG00000169704,0.0,926.498277690087,0.0
ENSG00000172354,0.0,975.7818247223847,0.0
ENSG00000132965,0.0,771.3068266925284,0.0
ENSG00000132819,0.0,1080.1888401753606,0.0
ENSG00000161011,0.0,932.0665050976036,0.0
ENSG00000288796,0.0,1656.278183683612,0.0
ENSG00000229074,0.0,782.7773881640363,0.0
ENSG00000137331,0.0,954.8788993485563,0.0
ENSG00000137393,0.0,811.4789059610546,0.0
