gene_name,p,f,q
ENSG00000241296,0.0,1376.3784049184164,0.0
ENSG00000133800,0.0,846.1446559217544,0.0
ENSG00000198712,0.0,2309.480241049344,0.0
ENSG00000019169,0.0,3055.6815250733425,0.0
ENSG00000019582,0.0,2159.969654414096,0.0
ENSG00000288656,0.0,1086.8696437029273,0.0
ENSG00000198840,0.0,2270.138606337412,0.0
ENSG00000229295,0.0,1289.3223048622979,0.0
ENSG00000274311,0.0,1509.8977492320776,0.0
ENSG00000197746,0.0,1237.5191127558346,0.0
ENSG00000102032,0.0,910.1244288156961,0.0
ENSG00000241394,0.0,883.998048226185,0.0
ENSG00000241399,0.0,783.3715945043532,0.0
ENSG00000168899,0.0,787.0753668764165,0.0
ENSG00000288512,0.0,968.8086435208107,0.0
ENSG00000059377,0.0,1415.0855156355458,0.0
ENSG00000225691,0.0,7285.7587561916935,0.0
ENSG00000166920,0.0,781.5278713211309,0.0
ENSG00000166927,0.0,1142.7074026286296,0.0
ENSG00000189129,0.0,1014.2189758611322,0.0
ENSG00000111275,0.0,1225.6755648310582,0.0
ENSG00000116285,0.0,1549.341407479382,0.0
ENSG00000131238,0.0,1041.98515247812,0.0
ENSG00000163191,0.0,781.5911481088865,0.0
ENSG00000227715,0.0,1091.4776271562987,0.0
ENSG00000129226,0.0,2850.0966553043627,0.0
ENSG00000228080,0.0,2580.302503626772,0.0
ENSG00000197956,0.0,1405.657283703519,0.0
ENSG00000204472,0.0,801.5925477524228,0.0
ENSG00000111229,0.0,1056.1350387433706,0.0
ENSG00000229215,0.0,804.8087340507884,0.0
ENSG00000235588,0.0,3057.4420797194625,0.0
ENSG00000206435,0.0,8039.30525463503,0.0
ENSG00000111341,0.0,1096.026279012191,0.0
ENSG00000224103,0.0,1338.0480370705693,0.0
ENSG00000143110,0.0,813.1545811752297,0.0
ENSG00000277414,0.0,1377.5371869606558,0.0
ENSG00000234794,0.0,1207.7388072502843,0.0
ENSG00000234797,0.0,924.1616760468349,0.0
ENSG00000179163,0.0,1381.0847975073655,0.0
ENSG00000256618,0.0,4555.73043839528,0.0
ENSG00000106333,0.0,1085.8896669342425,0.0
ENSG00000104870,0.0,2247.448049638639,0.0
ENSG00000087086,0.0,3014.5463938172607,0.0
ENSG00000260836,0.0,810.0316837284252,0.0
ENSG00000231389,0.0,1341.6535261185147,0.0
ENSG00000156467,0.0,949.9349865889561,0.0
ENSG00000100300,0.0,1051.2198111003802,0.0
ENSG00000179344,0.0,1328.195881076081,0.0
ENSG00000233841,0.0,2669.218938971613,0.0
ENSG00000232573,0.0,1034.4863245123668,0.0
ENSG00000227993,0.0,3688.582698284549,0.0
ENSG00000182326,0.0,1037.2299221224469,0.0
ENSG00000042493,0.0,1039.3116521525726,0.0
